rest_id,rest_name,rest_address,rest_ratings,latitude,longitude,zipcode
776,Community Garden,"1401 Cedar Ave, Unit 2, Austin, TX 78702",4.5,30.27703018,-97.71330821,78702
777,Arlo's,"2908 Fruth St, Spider House Cafe, Austin, TX 78705",4.5,30.295514,-97.741746,78705
778,Lazeez Mediterranean Cafe,"6812 N Fm 620, Austin, TX 78732",4.5,30.40186354,-97.8554252,78732
779,EastSide ATX,"1510 E Cesar Chavez St, Austin, TX 78702",3.5,30.25884,-97.72877,78702
780,Julio's Café,"4230 Duval St, Austin, TX 78751",4,30.30495,-97.72617,78751
781,Waltons Fancy and Staple,"609 W 6th St, Austin, TX 78701",4,30.269513,-97.749035,78701
782,The Grey Market,"501 Brazos St, Austin, TX 78701",4,30.26675993,-97.74114618,78701
783,Onion Creek Grille,"4140 Governors Row, Austin, TX 78744",3,30.21447182,-97.75062561,78744
784,Taco Joint,"2809 San Jacinto Blvd, Austin, TX 78705",4.5,30.2916247,-97.7349648,78705
785,Halal Wings,"1200 Barbara Jordan Blvd, Ste 340, Austin, TX 78723",4,30.30645492,-97.70761105,78723
786,Via 313 Pizza,"6705 Us-290, Ste 503, Austin, TX 78735",4.5,30.23288503,-97.86561083,78735
787,Black's Barbecue Austin,"3110 Guadalupe St, Austin, TX 78705",4,30.29849211,-97.74126824,78705
788,Pokeatery,"1201 Barbara Jordan Blvd, Ste 1410, Austin, TX 78723",4,30.30555097,-97.7080832,78723
789,ñoños tacos,"102 W Powell Ln, Austin, TX 78753",4.5,30.34803497,-97.70328116,78753
790,Envie,"Manor Rd, Austin, TX 78723",4,30.28755245,-97.7030456,78723
791,The Caribbean House,"5610 N Interstate 35, Austin, TX 78751",3,30.31616068,-97.7084916,78751
792,Marye's Gourmet Pizza,"3663 Bee Cave Rd, Ste 4G, Austin, TX 78746",4.5,30.27887897,-97.80730349,78746
793,sweetgreen,"1900 Aldrich St 140, Ste 140, Austin, TX 78723",4,30.298138,-97.705163,78723
794,Mi Madre's Restaurant,"2201 Manor Rd, Austin, TX 78722",4,30.28413246,-97.71892865,78722
795,Pelons Tex-Mex,"802 Red River St, Austin, TX 78701",3.5,30.26872,-97.7366,78701
796,Muzzy’s Bagels,"2909 E 12th St, Austin, TX 78702",4.5,30.27567655,-97.7068691,78702
797,Le Café Crêpe,"200 San Jacinto Blvd, Ste A, Austin, TX 78701",4,30.26385867,-97.74185481,78701
798,Ninja Chicken,"6901 Ranch Rd 620 N, Austin, TX 78732",4.5,30.40165,-97.85451,78732
799,Stephen F's Bar and Terrace,"701 Congress Ave, Austin, TX 78701",4,30.269104,-97.74195862,78701
800,Shiner's Saloon,"422 Congress Ave, Ste D, Austin, TX 78701",4,30.2670536,-97.7435379,78701
801,Pd Thai,"3208 Guadalupe St, Ste A, Austin, TX 78705",3.5,30.29984499,-97.74037624,78705
802,Fairways Cantina,"3851 Manor Rd, Austin, TX 78723",4.5,30.2894185,-97.6942893,78723
803,El Tacorrido,"5303 Burnet Rd, Austin, TX 78756",3.5,30.32639,-97.73938,78756
804,The Story of Texas Cafe,"1800 N Congress Ave, Austin, TX 78701",3.5,30.279915,-97.738741,78701
805,LaCorsha,"1214 W 6th St, Ste 220, Austin, TX 78703",3,30.27362,-97.75886,78703
806,Pho MPH,"4616 Triangle Ave, Ste 203, Austin, TX 78751",4,30.314936,-97.733784,78751
807,Polvos Barton Creek,"2901 Capital Of Texas Hwy, Austin, TX 78746",3,30.25398193,-97.80737589,78746
808,BackDraft Pizzeria,"10001 Metric Blvd, Austin, TX 78738",4.5,30.37975817,-97.71545763,78738
809,Shoal Creek Saloon,"909 N Lamar Blvd, Austin, TX 78703",3.5,30.27427517,-97.75231021,78703
810,The Iron Grill,"1801 E 51st St, H-E-B, Austin, TX 78723",5,30.30108,-97.6997,78723
811,Wok N Express,"4413 Guadalupe St, Austin, TX 78751",4,30.31056786,-97.7327652,78751
812,Halcyon,"1905 Aldrich, Ste 110, Austin, TX 78723",3,30.297672,-97.705407,78723
813,Bob's Steak & Chop House - Austin Downtown,"301 Lavaca St, Austin, TX 78701",4,30.26602364,-97.74604034,78701
814,Walnut Creek Pub,"11806 N Lamar Blvd, Austin, TX 78753",4.5,30.3889,-97.68344,78753
815,Torchy's Tacos,"2801 Guadalupe St 5-B, Austin, TX 78705",4,30.29366472,-97.74177437,78705
816,Roppolo’s Pizzeria West Campus,"2604 Guadalupe St, Austin, TX 78705",4.5,30.291021,-97.741536,78705
817,Judy’s Mediterranean,"5000 Burnett Rd, Austin, TX 78756",5,30.32118,-97.7395,78756
818,Joi,"3120 Palm Way, Ste 150, Austin, TX 78758",4,30.40301527,-97.72161307,78758
819,Pueblo Viejo Riverside,"2410 E Riverside Dr, H-8, Austin, TX 78741",4.5,30.237297,-97.724901,78741
820,Goodall's Kitchen,"1900 Rio Grande, Austin, TX 78705",3.5,30.28302081,-97.74544583,78705
821,Torchy's Tacos,"110 San Antonio St, Austin, TX 78701",4,30.265713,-97.749633,78701
822,Texas French Bread,"2900 Rio Grande St, Austin, TX 78705",3.5,30.29617,-97.74407,78705
823,The Capital Grille,"117 W 4th St, Austin, TX 78701",4.5,30.26627046,-97.74446684,78701
824,Ducrés,"Austin, TX 78701",5,30.2587207,-97.7385617,78701
825,Poeta,"1123 E 11th St, Austin, TX 78702",0,30.268679,-97.72839,78702
826,Oye Taquito,"1704 E Cesar Chavez St, Austin, TX 78702",4.5,30.2579332,-97.7259275,78702
827,Shortie’s Pizza & Grinders,"7858 Shoal Creek Blvd, Unit C, Austin, TX 78757",4.5,30.36080896,-97.74133206,78757
828,Chinos Fusion Hacienda,"6705 W Hwy 290, Ste 608, Austin, TX 78735",4.5,30.23338001,-97.86595873,78735
829,Papa Joe's Tex-Mex,"917 Springdale Rd, Austin, TX 78702",4.5,30.26098,-97.69832,78702
830,Favorite Pizza,"801 W 6th St, Austin, TX 78703",4,30.27019,-97.75071,78703
831,Pollos Asados El Norteno,"6401 Fm 969 Rd, unit 400, Austin, TX 78725",4.5,30.28439,-97.66063,78725
832,Poe's Fuego,"318 E 5th st, Austin, TX 78702",4.5,30.26652586,-97.73997697,78702
833,Dish Society - Coming Soon,"1900 Aldrich St, Ste 130, Austin, TX 78723",0,30.29849139,-97.7052361,78723
834,moonbowls,"5610 N Interstate Hwy 35, Austin, TX 78751",3.5,30.316177,-97.70824,78751
835,Santa Rita Tex-Mex Cantina,"1206 W 38th St, Austin, TX 78705",3.5,30.306804,-97.744306,78705
836,Vigilante Gaming Bar,"7010 Easy Wind Dr, Ste 150, Austin, TX 78752",4,30.3394026,-97.71831863,78752
837,P. Terry's Burger Stand,"5701 N IH-35, Austin, TX 78745",4,30.31728321,-97.70684965,78745
838,Via 313 Pizza,"1802 E 6th St, Austin, TX 78702",4.5,30.2621172,-97.72317965,78702
839,Toss Pizzeria & Pub,"2901 S 1st St, Austin, TX 78704",4,30.2363363,-97.762862,78704
840,Bob's Steak & Chop House - Austin Barton Creek,"8212 Barton Club Dr, Austin, TX 78735",3.5,30.29126319,-97.85829667,78735
841,Shanghai Restaurant,"6718 Middle Fiskville Rd, Austin, TX 78752",3.5,30.329322,-97.706769,78752
842,Asadas Grill,"501 W Canyon Ridge Dr, Austin, TX 78753",3.5,30.40280965,-97.67194223,78753
843,Main Streat Food Hall By H-E-B,"1801 E 51st St, Austin, TX 78723",4,30.30107318,-97.69840425,78723
844,Co-op Food Court,"411 W 23rd, Austin, TX 78705",4.5,30.286238,-97.742509,78705
845,Paris 13,"2901 S Capital Of Texas Hwy, Austin, TX 78746",0,30.25837467,-97.8032767,78746
846,Cachitos512,"1108 E 12th, Austin, TX 78702",5,30.27271,-97.72847,78702
847,El Perrito,"730 W Stassney, Ste 165, Austin, TX 78745",4.5,30.2091548,-97.7834734,78745
848,The Original Hoffbrau,"613 W 6th St, Austin, TX 78701",3.5,30.26958,-97.74917,78701
849,Yumai Japanese Grill,"1801 E 51st St, Austin, TX 78723",4,30.30118434,-97.69894003,78723
850,BBG’s,"214 E 6th St, Austin, TX 78701",3.5,30.26776,-97.74057,78701
851,Mia Italian Tapas & Bar,"11420 Rock Rose Ave, Ste 120, Austin, TX 78758",4,30.4008009,-97.7230715,78758
852,East Side Pies,"5530 Burnet Rd, Austin, TX 78756",4,30.33117616,-97.74025714,78756
853,True Food Kitchen,"11410 Century Oaks Ter, Ste 100, The Domain, Austin, TX 78758",4,30.40211,-97.72658,78758
854,The Pizza Press,"404 W 26th St, Austin, TX 78705",4,30.29072,-97.74201,78705
855,Unbarlievable,"76 Rainey St, Austin, TX 78701",3,30.2588785,-97.738957,78701
856,Raku Sushi and Asian Bistro,"2222 Rio Grande St, Ste 100, Austin, TX 78705",3.5,30.28669,-97.74515,78705
857,The Salt Lick BBQ - Austin Airport,"3600 Presidential Blvd, West Terminal Gate 21, Austin, TX 78719",3.5,30.20491749,-97.66713083,78719
858,Central Market Cafe,"4001 N Lamar Blvd, Austin, TX 78756",3.5,30.30703571,-97.73997217,78756
859,Chicka Boom,"5610 N Interstate Hwy 35, Austin, TX 78751",5,30.31648,-97.70811,78751
860,Vaquero Taquero,"104 E 31st, Austin, TX 78751",4.5,30.2951071,-97.7364183,78751
861,The Tavern,"922 W 12th St, Austin, TX 78703",3.5,30.277075,-97.7511169,78703
862,Discada,"1319 Rosewood Ave, Austin, TX 78702",4.5,30.26867948,-97.72457454,78702
863,ZIKI,"2118 S Congress Ave, Austin, TX 78704",4,30.24242083,-97.7526944,78704
864,Gobble Gobble,"83 Rainey St, Austin, TX 78701",4.5,30.259389,-97.7382435,78701
865,Hoof & Horn BBQ,"301-361 E 15th St, Austin, TX 78701",0,30.275612,-97.736748,78701
866,Distant Relatives,"3901 Promontory Point Dr, Austin, TX 78744",4.5,30.2090767,-97.7301124,78744
867,Ruth's Chris Steak House,"107 W 6th St, Austin, TX 78701",4,30.2680727,-97.7434864,78701
868,T-Loc's Sonora Hot Dogs,"5000 Burnet Rd, Austin, TX 78756",5,30.32118,-97.7395,78756
869,Pollo Regio,"6615 Berkman Dr, Austin, TX 78723",4.5,30.31959,-97.6889,78723
870,The Kebab Shop,"1011 E 5th St, Ste 160, Austin, TX 78702",4,30.2638695,-97.73220426,78702
871,Stubb's Bar-B-Q,"801 Red River St, Austin, TX 78701",3.5,30.26857,-97.73617,78701
872,Kerbey Lane Cafe - Mueller,"2200 Aldrich St, Ste 100, Austin, TX 78723",3,30.30073201,-97.70373517,78723
873,Mario's Seafood,"7522 N Interstate 35, Bldg C, Austin, TX 78752",3,30.33762554,-97.70201347,78752
874,The Pho,"609 Clayton Ln, Ste 100, Austin, TX 78752",3.5,30.32383006,-97.71395053,78752
875,Henry's Restaurant Y Cantina,"1530 Barton Springs Rd, Austin, TX 78704",0,30.26209,-97.76118,78704
876,The Soup Peddler,"3720 Far W Blvd, Ste 101, Austin, TX 78731",4,30.35572153,-97.7569832,78731
877,Tacodeli,"701 S Capital Of Texas Hwy E590, Ste e590, Austin, TX 78746",4,30.29240066,-97.82506153,78746
878,Tropicana Cuban Restaurant,"9616 N Lamar Blvd, Ste 141, Austin, TX 78723",4,30.36649486,-97.6957523,78723
879,Smokin Banh Mi,"3901 Promontory Point Dr, Austin, TX 78744",4.5,30.208745,-97.729557,78744
880,Los Pepes,"4700 Loyola Ln, Ste 115, Austin, TX 78723",4,30.309654,-97.6661,78723
881,Char Atx,"5333 Fleming Ct, Austin, TX 78744",5,30.20524,-97.72726,78744
882,El Rinconcito Chapin,"2931 W Anderson Ln, Ste 2931, Austin, TX 78752",5,30.3589575,-97.7391346,78752
883,Cafe Nena'i,"1700 Montopolis Dr, Ste A, Austin, TX 78741",4.5,30.22724,-97.70237,78741
884,BarChi Sushi,"206 Colorado St, Austin, TX 78701",3.5,30.265278,-97.7454714,78701
885,Madam Mam's - UT West Campus,"510 W 26th St, Austin, TX 78705",3,30.290923,-97.742225,78705
886,Lotus Hunan,"3201 Bee Cave Rd, Ste 109, Austin, TX 78746",4,30.27302401,-97.79940643,78746
887,Chosun Korean BBQ,"713 E Huntland Dr, Austin, TX 78752",3.5,30.329818,-97.706662,78752
888,Burrito Factory,"2025 Guadalupe St, Ste 244, Austin, TX 78705",4.5,30.283388,-97.741359,78705
889,ZIKI,"102 W 3rd St, Austin, TX 78701",4,30.265617,-97.744472,78701
890,Far East Far West,"6901 Ranch Rd 620, Austin, TX 78732",5,30.40184378,-97.85470495,78732
891,Taco Bronco,"1309 Rosewood, Austin, TX 78702",4.5,30.268548,-97.725152,78702
892,Red River Cafe,"2912 Medical Arts St, Austin, TX 78705",3.5,30.2897,-97.72846,78705
893,Malibu Poke,"211 Walter Seaholm Dr, LR 115, Austin, TX 78701",4,30.26624185,-97.75338016,78701
894,The Headliners Club,"221 W 6th St, Ste 2100, Austin, TX 78701",4.5,30.2684213,-97.74507261,78701
895,Chicken Bowl,"1610 Lavaca St, Austin, TX 78701",4,30.278966,-97.741752,78701
896,Austin Beer Garden Brewing Company,"1305 W Oltorf St, Austin, TX 78704",4,30.24537536,-97.7689108,78704
897,Din Ho Chinese BBQ,"8557 Research Blvd, Ste 116, Austin, TX 78758",4,30.361341,-97.715612,78758
898,Cruzteca Mexican Kitchen,"5207 Brodie Ln, Ste 125, Austin, TX 78745",4.5,30.230747,-97.817465,78745
899,The Kebab Shop,"9761 Great Hills Trl, Austin, TX 78759",4.5,30.393845,-97.750891,78759
900,Mr. Pimento,"1505 Town Creek Dr, Austin, TX 78741",4.5,30.2416861,-97.7268397,78741
901,Krab Kingz Seafood Austin,"1311 S 1st St, Austin, TX 78704",4,30.25075406,-97.7542967,78704
902,Valentina’s Tex mex Bbq,"10414 Mc Kalla Pl, Q2 Stadium, Austin, TX 78758",1,30.387722,-97.719408,78758
903,The Happy Lobster Truck,"80 Rainey St, Austin, TX 78701",4.5,30.2592517,-97.7390498,78701
904,Les Bobos Crepes,"2707 Rio Grande St, Ste 100, Austin, TX 78705",4.5,30.29241157,-97.74404435,78705
905,Captain Benny's Seafood,"5700 N I H 35, Austin, TX 78751",3,30.317782,-97.708053,78751
906,Fresa's Chicken al Carbon,"915 N Lamar Blvd, Austin, TX 78703",3.5,30.27446,-97.75216,78703
907,Cafe 605,"605 Davis St, Hotel Van Zandt, Austin, TX 78701",4,30.259994,-97.739159,78701
908,Pelonchas Tacos,"7110 Bee Caves Rd, Austin, TX 78746",4,30.30343826,-97.84009093,78746
909,Knotty Deck & Bar,"9721 Arboretum Blvd, Renaissance Austin Hotel, Austin, TX 78759",4,30.391663,-97.749669,78759
910,Juliet Italian Kitchen,"10000 Research Blvd, Austin, TX 78759",3.5,30.39344668,-97.74808406,78759
911,SquareRüt Kava Bar,"5000 N Lamar Blvd, Austin, TX 78756",4,30.31866,-97.73144,78756
912,Ichiban,"7310 Burnet Rd, Austin, TX 78757",4,30.34921,-97.73588,78757
913,Omg Squee,"4607 Bolm Rd, Ste A, Austin, TX 78702",4.5,30.26115,-97.69784,78702
914,Stars Cafe,"3101 North Interstate 35 Frontage Rd, Austin, TX 78722",3,30.288867,-97.723088,78722
915,Stiles Switch BBQ & Brew,"6610 N Lamar Blvd, Austin, TX 78757",4,30.33432,-97.7215,78757
916,Fatboi Slims,"Austin, TX 78741",5,30.23048847,-97.71400003,78741
917,Chi'Lantro,"11005 Burnet Rd, Austin, TX 78758",4,30.39442,-97.720184,78758
918,Ram Indimex Foods,"3828 N Interstate Hwy 35, Austin, TX 78751",5,30.29536,-97.71977,78751
919,Balkan Cafe & Grill,"11800 N Lamar Blvd, Bldg 3, Austin, TX 78753",4.5,30.38810576,-97.68417433,78753
920,Campus Club,"1900 University Ave, Austin, TX 78705",4.5,30.28151,-97.7401,78705
921,Michi Ramen,"6519 N Lamar Blvd, Austin, TX 78752",3.5,30.33331,-97.72131,78752
922,Little Deli & Pizzeria,"7101 Woodrow Ave, Unit A, Austin, TX 78757",4.5,30.342656,-97.725445,78757
923,High Five Entertainment,"2700 W Anderson Ln, Ste 101, Austin, TX 78757",4,30.35865286,-97.73492317,78757
924,Jet’s Pizza,"1201 Barbara Jordan Blvd, Ste 1420, Austin, TX 78723",4,30.3054728,-97.7081458,78723
925,NeWorlDeli,"4101 Guadalupe St, Ste 100, Austin, TX 78751",4,30.30642,-97.73545,78751
926,Velvet Taco,"11501 Rock Rose Ave, Ste 160, Austin, TX 78758",4,30.40126,-97.72253,78758
927,El Secreto De Abuela,"817 Airport Blvd, Austin, TX 78702",4,30.25647498,-97.69247884,78702
928,OneTaco,"5425 Burnet Rd, Ste 110, Austin, TX 78756",5,30.32915,-97.7396,78756
929,crêpeful,"6550 Comanche Trl, Ste 117, Austin, TX 78732",5,30.405795,-97.874045,78732
930,Las Palomas Restaurant & Bar,"3201 Bee Cave Rd, Ste 122, Austin, TX 78746",3.5,30.271881,-97.800071,78746
931,Cousins Maine Lobster - Austin,"Austin, TX 78758",4,30.38799593,-97.70682354,78758
932,Batch - Craft Beer and Kolaches,"3220 Manor Rd, Austin, TX 78723",4.5,30.28718,-97.70312,78723
933,The Boat,"10931 Stonelake Blvd, Austin, TX 78759",3.5,30.39772,-97.73339,78759
934,Four Brothers  - Barton Creek Mall,"2901 S Capital Of Texas Hwy, Austin, TX 78746",4.5,30.25764,-97.807096,78746
935,The Parlor,"4301 Guadalupe St, Ste B, Austin, TX 78751",3.5,30.30873,-97.73406,78751
936,Weladee Thai Kitchen,"5002 Hamilton Rd, Austin, TX 78759",5,30.4029998,-97.7470813,78759
937,Fresh Gyro Halal,"548 Nueces St, Austin, TX 78701",4.5,30.2691717,-97.7486149,78701
938,Izumi Japanese Sushi & Grill,"701 S Capital Of Texas Hwy, E-550, West Lake Hills, TX 78746",3.5,30.29051932,-97.82603213,78746
939,Violet Sky Rooftop Lounge,"7415 SW Parkway, Austin, TX 78735",4,30.255332,-97.869429,78735
940,Rice Bowl Cafe,"11220 N Lamar Blvd, Ste C 306, Austin, TX 78753",4,30.382482,-97.688518,78753
941,Coat & Thai,"1720 Barton Spring Rd, Austin, TX 78704",4,30.263729,-97.762849,78704
942,Los Jaliscienses,"6201 E Hwy 290, Austin, TX 78723",4,30.321597,-97.702373,78723
943,Rote Shaq,"360 Nueces St, Ste 80, Austin, TX 78701",5,30.2673556,-97.7496709,78701
944,Russell's Bakery,"3339 Hancock Dr, Austin, TX 78731",4,30.33275,-97.76021,78731
945,Shawrma Halal,"1700 E 6th St, Austin, TX 78702",4.5,30.26268584,-97.72416747,78702
946,Crepe Crazy,"3103 S Lamar Blvd, Austin, TX 78704",4.5,30.24154,-97.78456,78704
947,Little Ola's Biscuits,"201 Lee Barton Dr, Austin, TX 78704",5,30.26323,-97.75642,78704
948,Lapachi Bistro Kitchen,"2714 Guadalupe St, Austin, TX 78705",0,30.292694,-97.741679,78705
949,El Sunzal Restaurant,"642 Calles St, Austin, TX 78702",4,30.25998,-97.71209,78702
950,Hi Land Marketcaffee,"110 Jacob Fontaine Ln, Site 100, Austin, TX 78752",5,30.32581727,-97.71489395,78752
951,Flower Child,"500 W 2nd St, Ste 133, Austin, TX 78701",4.5,30.2660361,-97.7496528,78701
952,Casa De Luz,"1701 Toomey Rd, Austin, TX 78704",4.5,30.26451,-97.76159,78704
953,Capital A,"700 San Jacinto At 8th St, Austin, TX 78701",3,30.26857,-97.74019,78701
954,Pappasito's Cantina,"6513 I-35 N, Austin, TX 78752",3.5,30.32688331,-97.70494015,78752
955,Ike's Love & Sandwiches,"5207 Bordie Ln, Ste 210, Sunset Valley, TX 78745",4.5,30.23017,-97.81539,78745
956,Taqueria El Compa,"1708 Montopolis Dr, Austin, TX 78741",4.5,30.22670813,-97.70255193,78741
957,Texas Spice Barton Creek,"8212 Barton Club Dr, Austin, TX 78735",4,30.2912684,-97.8583007,78735
958,Hat Creek Burger Company,"5902 Bee Cave Rd, Austin, TX 78746",3.5,30.2960557,-97.8270009,78746
959,SBK middle Eastern food,"1514 Holly St, Austin, TX 78702",4,30.255217,-97.730386,78702
960,G Bar and Bistro,"6711 E Ben White Blvd, Austin, TX 78744",4,30.2125737,-97.7053511,78744
961,Wagyu Yume,"3225 Amy Donovan Plz, Austin, TX 78758",5,30.39629134,-97.7279217,78758
962,Shishman Mediterranean Grill,"7020 Easy Wind Dr, Ste 150, Austin, TX 78752",4.5,30.338474,-97.718787,78752
963,The Limestone Kitchen Restaurant & Lounge,"4415 S IH-35, Austin, TX 78744",3.5,30.210869,-97.753349,78744
964,Tare,"440 E St Elmo Rd, Ste B-2, Austin, TX 78745",5,30.2166946,-97.7617463,78745
965,SLAB BBQ & Beer,"2701 W William Cannon Dr, Austin, TX 78745",4,30.20677911,-97.81663699,78745
966,Snarf's Sandwiches,"2901 Medical Arts St, Ste 2, Austin, TX 78705",3.5,30.28838528,-97.72864991,78705
967,P. Terry's Burger Stand,"3303 N Lamar Blvd, Austin, TX 78705",3.5,30.3017492,-97.7449168,78705
968,Chinatown North,"3407 Greystone Dr, Austin, TX 78731",3.5,30.35675,-97.74736,78731
969,Chuy's,"1728 Barton Springs Rd, Austin, TX 78704",4,30.263803,-97.763323,78704
970,Civil Goat Coffee,"3423 Guadalupe St, Austin, TX 78705",4,30.300981,-97.739005,78705
971,Poke-Poke,"2320 Hancock Dr, Austin, TX 78756",4.5,30.324867,-97.743266,78756
972,Torchy's Tacos,"1822 S Congress, Austin, TX 78704",4,30.24540581,-97.75162356,78704
973,BOCA,"90 Rainey St, Container Bar, Austin, TX 78701",4.5,30.26035741,-97.73859788,78701
974,Kingston19 Authentic Jamaican Food,"2118 Congress Ave, Austin, TX 78704",5,30.24241387,-97.75269642,78704
975,Shirley’s Trini Cuisine,"1326 Rosewood Ave, Austin, TX 78702",4,30.26903457,-97.72467067,78702
976,Tan My,"1601 Ohlen Rd, Ste E, Austin, TX 78758",4.5,30.363793,-97.714481,78758
977,Civil Goat Coffee Co,"704 Cuernavaca Dr N, Austin, TX 78733",4.5,30.33208779,-97.86896625,78733
978,Habesha Ethiopian Restaurant And Bar,"6019 Interstate 35 N, Austin, TX 78723",4.5,30.32127467,-97.7057905,78723
979,Elotes Fanny,"408 E Rundberg Ln, Austin, TX 78753",3.5,30.36011805,-97.69071994,78753
980,Truluck's Ocean's Finest Seafood & Crab,"10225 Research Blvd, Ste 4000, Austin, TX 78759",4.5,30.39526625,-97.74543057,78759
981,Creekside Cafe,"8310 N Capital Of Texas Hwy, Austin, TX 78731",3.5,30.38653055,-97.76892062,78731
982,La Hawaiina,"2223 Burton Dr, Austin, TX 78741",4.5,30.23118,-97.73331,78741
983,Pinch,"2100 University Ave, Austin, TX 78705",4,30.2834995,-97.7398858,78705
984,The Omelettry,"4631 Airport Blvd, Austin, TX 78751",3.5,30.30672748,-97.71546798,78751
985,Backspace Pizza,"1745 W Anderson Ln, Ste 6, Austin, TX 78757",4,30.352821,-97.724885,78757
986,Pho Phong Luu,"11800 Dessau Rd, Ste 302, Austin, TX 78754",5,30.37884356,-97.65706367,78754
987,Everest Food Truck,"1811 E Cesar Chavez St, Austin, TX 78702",4,30.25700974,-97.72498103,78702
988,Mi Tradición,"8716 Research Blvd, Ste 290, Austin, TX 78758",4,30.36376144,-97.71946716,78758
989,Drinks Lounge & Records,"2001 E Cesar Chavez St, Austin, TX 78702",4,30.25647428,-97.72324501,78702
990,Sabor a Honduras,"2538 Elmont Dr, Austin, TX 78741",4,30.2392468,-97.71964832,78741
991,Méma’s Bonne Cuisine,"5610 N Interstate Hwy 35, Austin, TX 78751",5,30.31616,-97.708469,78751
992,"Rudy's ""Country Store"" and Bar-B-Q","3914 N Lamar Blvd, Austin, TX 78756",4,30.30759774,-97.74193865,78756
993,Toyloco,"2615 E 7th St, Austin, TX 78702",4.5,30.26035,-97.71218,78702
994,County Line On The Lake,"5204 Ranch Rd 2222, Austin, TX 78731",3.5,30.35712427,-97.78564541,78731
995,Tacodeli,"4200 N Lamar Blvd, Austin, TX 78756",4,30.31064507,-97.7400862,78756
996,JINYA Ramen Bar - Austin,"3210 Esperanza Xing, Ste 130, Austin, TX 78758",3.5,30.40054711,-97.72329272,78758
997,WooHoo Alaskan Ice Cream,"2901 N Capital Of Texas Hwy, Austin, TX 78746",5,30.3276922,-97.81085965,78746
998,Midway Dogs,"440 E St Elmo Rd, Austin, TX 78745",4.5,30.2160458,-97.7604091,78745
999,Big Easy Bar and Grill,"1806 E 12th St, Austin, TX 78702",4,30.2738255,-97.7204771,78702
1000,Korean Grill,"10901 N Lamar Blvd, Ste B204, Austin, TX 78753",4,30.37891072,-97.68678427,78753
