city,state,zipcode,address,price,bedrooms,bathrooms,square_foot,latitude,longitude,sale_amount,sale_transaction_date
DEL VALLE,TX,78617,6212 ALBANY SLEIGH DR,259590.0,3,2.0,1739.0,30.164623,-97.632997,254374.0,2020-03-25
DEL VALLE,TX,78617,15502 SWEET MIMOSA DR,243556.0,2,1.0,1391.0,30.147316,-97.592414,254955.0,2020-01-16
DEL VALLE,TX,78617,7441 SPRING RAY DR,259102.0,2,1.0,1391.0,30.147833,-97.592514,80625.0,2020-02-24
DEL VALLE,TX,78617,15427 SWEET MIMOSA DR,332691.0,3,2.0,1830.0,30.146818,-97.592831,241070.0,2020-03-25
DEL VALLE,TX,78617,15425 SWEET MIMOSA DR,361339.0,3,2.0,2006.0,30.14679,-97.592997,251176.0,2020-05-21
DEL VALLE,TX,78617,15503 SWEET MIMOSA DR,332691.0,3,2.0,1830.0,30.146823,-97.592501,230972.0,2020-08-18
DEL VALLE,TX,78617,7504 IVY TRELLIS TRL,304155.0,3,2.0,1656.0,30.146585,-97.592311,249906.0,2020-09-29
DEL VALLE,TX,78617,15512 SWEET MIMOSA DR,332691.0,3,2.0,1830.0,30.147308,-97.591608,306250.0,2020-08-12
DEL VALLE,TX,78617,15510 SWEET MIMOSA DR,332774.0,4,2.0,2059.0,30.147308,-97.591781,235524.0,2020-08-22
DEL VALLE,TX,78617,15513 AMBER DUST CV,354015.0,4,2.0,2059.0,30.147691,-97.592238,258390.0,2020-09-09
DEL VALLE,TX,78617,15520 AMBER DUST CV,332691.0,3,2.0,1830.0,30.147816,-97.591662,237000.0,2020-07-29
DEL VALLE,TX,78617,15500 AMBER DUST CV,354015.0,4,2.0,2059.0,30.148416,-97.592379,236116.0,2020-08-31
DEL VALLE,TX,78617,15426 SWEET MIMOSA DR,336314.0,4,2.0,2059.0,30.147318,-97.592979,264549.0,2020-10-01
DEL VALLE,TX,78617,15424 SWEET MIMOSA DR,304155.0,3,2.0,1656.0,30.147292,-97.593153,216438.0,2020-06-26
DEL VALLE,TX,78617,15204 SPRUCE FROST CV UNIT A,304823.0,3,2.0,3852.0,30.147786,-97.597003,226696.0,2020-11-18
DRIPPING SPRINGS,TX,78620,2051 HARMON HILLS RD,561440.0,3,2.0,1642.0,30.240609,-98.110127,486875.0,2020-01-31
DRIPPING SPRINGS,TX,78620,17217 OAK CLIFF CIR,565000.0,3,2.0,2346.0,30.270106,-98.047885,670938.0,2022-01-24
DRIPPING SPRINGS,TX,78620,10517 LAKE PARK DR,478252.0,3,2.0,1910.0,30.273639,-98.050712,562500.0,2023-03-15
DRIPPING SPRINGS,TX,78620,706 MEADOW OAKS DR,668900.0,3,2.0,2312.0,30.208584,-98.108399,412500.0,2021-09-23
DRIPPING SPRINGS,TX,78620,1800 MYERS CREEK RD,852980.0,5,3.0,2560.0,30.287163,-98.134273,630000.0,2021-02-12
DRIPPING SPRINGS,TX,78620,908 N CANYONWOOD DR,1669270.0,4,5.0,5186.0,30.215479,-98.038191,685313.0,2021-07-15
DRIPPING SPRINGS,TX,78620,371 HILLVIEW CIR,974510.0,4,3.0,2888.0,30.25697,-98.180073,946628.0,2022-10-03
DRIPPING SPRINGS,TX,78620,206 SADDLE BLANKET DR,899400.0,4,4.0,2802.0,30.285734,-98.078811,809000.0,2022-06-17
DRIPPING SPRINGS,TX,78620,17409 PANORAMA DR,435000.0,3,2.0,2183.0,30.26937,-98.051094,359063.0,2022-11-28
DRIPPING SPRINGS,TX,78620,10207 LITTLE CREEK CIR,530259.0,3,2.0,2187.0,30.274517,-98.042539,310000.0,2020-05-05
DRIPPING SPRINGS,TX,78620,10806 TIMBER CIR,432211.0,3,2.0,1725.0,30.268145,-98.046931,277000.0,2020-02-28
DRIPPING SPRINGS,TX,78620,10119 LONGHORN SKWY,649969.0,3,2.0,2157.0,30.279947,-98.050069,501563.0,2021-09-16
DRIPPING SPRINGS,TX,78620,10101 THOMAS LN,582688.0,3,2.0,2139.0,30.278187,-98.044044,481468.0,2021-06-18
DRIPPING SPRINGS,TX,78620,10110 TWIN LAKE LOOP,627174.0,4,3.0,2643.0,30.281148,-98.052263,632188.0,2021-08-19
DRIPPING SPRINGS,TX,78620,12300 TRIPLE CREEK DR,1239630.0,3,3.0,3394.0,30.242131,-98.040539,1300000.0,2021-09-10
DRIPPING SPRINGS,TX,78620,12500 TRIPLE CREEK DR,1901620.0,5,4.0,4905.0,30.238931,-98.036966,1550000.0,2022-07-28
DRIPPING SPRINGS,TX,78620,1801 SPRING VALLEY DR,458790.0,3,2.0,1620.0,30.227197,-98.098673,270600.0,2020-12-01
DRIPPING SPRINGS,TX,78620,1805 SPRING VALLEY DR,558300.0,4,3.0,2354.0,30.227835,-98.09912,490313.0,2021-11-12
DRIPPING SPRINGS,TX,78620,10108 LONGHORN SKWY,489297.0,3,2.0,2167.0,30.280559,-98.051544,383597.0,2020-04-06
DRIPPING SPRINGS,TX,78620,10104 LONGHORN SKWY,562719.0,3,2.0,2052.0,30.280964,-98.051611,368750.0,2023-02-03
DRIPPING SPRINGS,TX,78620,17207 PANORAMA DR,711340.0,3,2.0,2267.0,30.267626,-98.048688,625000.0,2023-02-24
DRIPPING SPRINGS,TX,78620,17813 WESTLAKE DR,561657.0,3,2.0,2126.0,30.277021,-98.053444,586625.0,2023-06-22
DRIPPING SPRINGS,TX,78620,604 SADDLEHORN DR,945682.0,3,2.0,2444.0,30.290601,-98.078455,566083.0,2023-03-20
DRIPPING SPRINGS,TX,78620,8105 MCGREGOR LN,1750540.0,7,9.0,4340.0,30.311311,-98.178757,2484375.0,2021-10-18
DRIPPING SPRINGS,TX,78620,843 PANORAMA DR,518195.0,3,2.0,2129.0,30.267829,-98.050273,391737.0,2020-03-19
DRIPPING SPRINGS,TX,78620,451 SPRINGLAKE DR,693710.0,2,2.0,1830.0,30.207536,-98.092485,322748.0,2021-04-29
DRIPPING SPRINGS,TX,78620,1816 SPRING VALLEY DR,447210.0,3,2.0,1230.0,30.227376,-98.09743,421875.0,2021-12-01
DRIPPING SPRINGS,TX,78620,107 HUDSON LN,1288054.0,4,4.0,3669.0,30.249102,-98.043925,685000.0,2021-03-22
DRIPPING SPRINGS,TX,78620,10213 TWIN LAKE LOOP,517837.0,3,2.0,2051.0,30.279418,-98.053,396250.0,2020-12-02
DRIPPING SPRINGS,TX,78620,17703 WESTLAKE DR,468713.0,3,2.0,1429.0,30.275595,-98.052266,281156.0,2020-03-24
DRIPPING SPRINGS,TX,78620,304 HIGH PLAINS DR,903330.0,4,3.0,3865.0,30.284079,-98.082372,495644.0,2020-12-31
DRIPPING SPRINGS,TX,78620,415 TOM SAWYER RD,1173190.0,4,4.0,3525.0,30.188868,-98.004259,562500.0,2021-08-16
DRIPPING SPRINGS,TX,78620,1701 SPRINGLAKE DR,1629270.0,4,4.0,3515.0,30.226277,-98.102881,638000.0,2020-04-30
DRIPPING SPRINGS,TX,78620,224 STACEY ANN CV,1094900.0,4,3.0,3700.0,30.292801,-98.095179,553125.0,2020-11-18
DRIPPING SPRINGS,TX,78620,18501 SURVEYORS XING,719931.0,3,2.0,2542.0,30.281755,-98.060764,495000.0,2020-08-28
DRIPPING SPRINGS,TX,78620,17619 PANORAMA DR,614969.0,3,2.0,2515.0,30.271914,-98.051686,630000.0,2021-08-27
DRIPPING SPRINGS,TX,78620,105 PIN OAK ST,912470.0,3,2.0,2264.0,30.171375,-98.072883,389438.0,2020-05-05
DRIPPING SPRINGS,TX,78620,10809 TIMBER CIR,624172.0,4,4.0,2458.0,30.267744,-98.046553,691875.0,2022-03-03
DRIPPING SPRINGS,TX,78620,1880 SPRING VALLEY DR,633870.0,3,2.0,1943.0,30.227797,-98.09688,508750.0,2020-12-21
DRIPPING SPRINGS,TX,78620,701 GRAND PRAIRIE CIR,438170.0,3,2.0,1797.0,30.199433,-98.083837,468750.0,2021-05-04
DRIPPING SPRINGS,TX,78620,705 MEADOW OAKS DR,792010.0,3,3.0,3329.0,30.208621,-98.10914,494588.0,2020-03-09
DRIPPING SPRINGS,TX,78620,2009 HIDDEN HILLS DR,1136870.0,4,3.0,3182.0,30.19865,-98.027575,581250.0,2021-08-26
DRIPPING SPRINGS,TX,78620,9824 GRAND SUMMIT BLVD,4188375.0,5,3.0,4114.0,30.312553,-98.107792,1812500.0,2020-07-31
DRIPPING SPRINGS,TX,78620,10000 TWIN LAKE LOOP,560462.0,4,2.0,2143.0,30.28317,-98.052577,437500.0,2021-09-03
DRIPPING SPRINGS,TX,78620,300 BARTON RANCH RD,1012220.0,4,4.0,3660.0,30.239666,-98.070847,727941.0,2022-09-21
DRIPPING SPRINGS,TX,78620,101 FAWN MEADOW DR,1250000.0,5,5.0,3459.0,30.173696,-98.036811,1328125.0,2023-05-23
DRIPPING SPRINGS,TX,78620,101 HORSESHOE DR,1032120.0,4,3.0,3597.0,30.279036,-98.069285,638000.0,2020-08-20
DRIPPING SPRINGS,TX,78620,150 SHAWNEE TRL,861738.0,4,3.0,3033.0,30.205101,-98.081736,578125.0,2020-07-30
DRIPPING SPRINGS,TX,78620,1760 E CREEK DR,2063980.0,3,4.0,4426.0,30.171185,-98.05225,1926561.0,2022-03-30
DRIPPING SPRINGS,TX,78620,15000 SAWYER RANCH RD,1186400.0,3,2.0,2574.0,30.167278,-98.009438,568750.0,2020-08-03
DRIPPING SPRINGS,TX,78620,516 DEER CREEK CIR,656305.0,3,2.0,1805.0,30.263467,-98.054291,546250.0,2021-02-05
DRIPPING SPRINGS,TX,78620,17631 PANORAMA DR,484007.0,3,2.0,1860.0,30.271044,-98.051038,564750.0,2023-02-27
DRIPPING SPRINGS,TX,78620,10604 LAKE BEACH DR,426046.0,3,2.0,1304.0,30.270864,-98.047346,343750.0,2020-06-29
DRIPPING SPRINGS,TX,78620,200 TEXAS LONGHORN TRL,1394130.0,5,3.0,2031.0,30.251003,-98.163371,1050000.0,2020-11-23
DRIPPING SPRINGS,TX,78620,10111 W CAVE LOOP,597565.0,3,2.0,2057.0,30.283437,-98.0559,694688.0,2022-08-23
DRIPPING SPRINGS,TX,78620,108 SADDLEHORN DR,805104.0,3,3.0,2840.0,30.283146,-98.068865,631250.0,2022-07-01
DRIPPING SPRINGS,TX,78620,109 HIGH PLAINS DR,992843.0,4,3.0,3995.0,30.288976,-98.080264,555000.0,2020-08-18
DRIPPING SPRINGS,TX,78620,210 SADDLEHORN DR,960000.0,4,3.0,3123.0,30.287939,-98.069433,685313.0,2021-09-10
DRIPPING SPRINGS,TX,78620,10101 HILL COUNTRY SKYLINE,1099126.0,3,2.0,4031.0,30.284416,-98.05689,907750.0,2023-08-02
DRIPPING SPRINGS,TX,78620,10107 LITTLE CREEK CIR,502002.0,2,3.0,1894.0,30.275707,-98.041599,521375.0,2023-09-06
DRIPPING SPRINGS,TX,78620,131 BARTON MEADOW DR,418416.0,3,2.0,1476.0,30.22037,-98.100868,211785.0,2021-01-25
DRIPPING SPRINGS,TX,78620,251 GOODNIGHT TRL,870710.0,3,3.0,2843.0,30.208801,-98.084468,625000.0,2020-10-05
DRIPPING SPRINGS,TX,78620,10300 HILL COUNTRY SKYLINE,1027919.0,3,2.0,2959.0,30.282241,-98.060234,580000.0,2020-01-31
DRIPPING SPRINGS,TX,78620,10800 WILDWOOD CIR,631148.0,4,2.0,2639.0,30.269431,-98.048064,403750.0,2020-04-20
DRIPPING SPRINGS,TX,78620,11106 W CAVE CIR,821010.0,3,3.0,2995.0,30.27178,-98.065805,638000.0,2020-11-04
DRIPPING SPRINGS,TX,78620,6300 MCGREGOR LN,1550000.0,2,2.0,1322.0,30.296479,-98.163688,500000.0,2023-10-20
DRIPPING SPRINGS,TX,78620,9807 MOR DR,823991.0,3,3.0,2203.0,30.302663,-98.086314,187500.0,2020-08-28
DRIPPING SPRINGS,TX,78620,10080 W CAVE LOOP,749661.0,3,2.0,2861.0,30.286538,-98.05607,1375000.0,2023-09-08
DRIPPING SPRINGS,TX,78620,119 BLACK BEAR CT,1032892.0,5,4.0,3693.0,30.205497,-98.104879,807000.0,2020-07-17
DRIPPING SPRINGS,TX,78620,10815 OAKWOOD CIR,554344.0,3,2.0,2220.0,30.267943,-98.047661,535063.0,2023-01-03
DRIPPING SPRINGS,TX,78620,139 LAURA HUNTER LN,560920.0,3,2.0,2408.0,30.217656,-98.111341,475000.0,2020-09-30
DRIPPING SPRINGS,TX,78620,17505 DEER CREEK SKYVIEW,447237.0,3,3.0,1999.0,30.278425,-98.046807,411250.0,2021-04-02
DRIPPING SPRINGS,TX,78620,10813 OAKWOOD CIR,459933.0,3,2.0,1715.0,30.268051,-98.047499,369813.0,2020-07-24
DRIPPING SPRINGS,TX,78620,202 CHAMA TRCE,1329810.0,4,3.0,3867.0,30.180261,-98.040435,808750.0,2022-08-15
DRIPPING SPRINGS,TX,78620,10816 TIMBER CIR,643622.0,3,2.0,2649.0,30.267598,-98.047807,630000.0,2023-04-17
DRIPPING SPRINGS,TX,78620,17401 DEER CREEK SKYVIEW,464915.0,3,2.0,1966.0,30.278408,-98.044663,410340.0,2020-01-24
DRIPPING SPRINGS,TX,78620,10209 SANDY BEACH RD,506795.0,3,2.0,2066.0,30.276457,-98.045394,218750.0,2021-02-25
DRIPPING SPRINGS,TX,78620,10003 GEORGE HILL DR,445000.0,3,2.0,2539.0,30.277446,-98.041619,293750.0,2022-02-10
DRIPPING SPRINGS,TX,78620,10207 SANDY BEACH RD,610680.0,3,2.0,2466.0,30.276784,-98.04526,475000.0,2020-08-13
DRIPPING SPRINGS,TX,78620,10219 LONGHORN SKWY,435962.0,3,2.0,1661.0,30.277974,-98.046393,320512.0,2020-07-23
DRIPPING SPRINGS,TX,78620,10106 SANDY BEACH RD,453408.0,3,2.0,1811.0,30.27778,-98.046005,521469.0,2021-06-14
DRIPPING SPRINGS,TX,78620,10634 LAKE PARK DR,691349.0,3,2.0,2390.0,30.271876,-98.050982,687500.0,2022-06-30
DRIPPING SPRINGS,TX,78620,355 PUG RIPPY,1711130.0,3,3.0,4714.0,30.188516,-98.13865,1737500.0,2021-09-30
DRIPPING SPRINGS,TX,78620,10201 LITTLE CREEK CIR,493269.0,3,2.0,1280.0,30.275045,-98.042188,304232.0,2020-07-29
DRIPPING SPRINGS,TX,78620,10013 LITTLE CREEK CIR,556299.0,3,2.0,1651.0,30.27657,-98.040938,296988.0,2023-06-27
DRIPPING SPRINGS,TX,78620,10414 PARKWOOD,470341.0,3,2.0,1180.0,30.276054,-98.052794,356250.0,2022-04-04
DRIPPING SPRINGS,TX,78620,10412 PARKWOOD,447958.0,3,2.0,1255.0,30.27625,-98.05329,337560.0,2020-04-15
DRIPPING SPRINGS,TX,78620,17705 WESTLAKE DR,413839.0,3,2.0,1098.0,30.275439,-98.052558,312906.0,2020-06-30
DRIPPING SPRINGS,TX,78620,10623 LAKE PARK DR,519584.0,3,2.0,2135.0,30.272769,-98.051574,496875.0,2021-11-05
DRIPPING SPRINGS,TX,78620,201 SPANISH OAK TRL,839770.0,3,2.0,2382.0,30.173044,-98.076609,418500.0,2020-01-24
DRIPPING SPRINGS,TX,78620,17508 VILLAGE DR,490500.0,3,2.0,2149.0,30.277148,-98.047445,594731.0,2022-02-02
DRIPPING SPRINGS,TX,78620,17514 VILLAGE DR,545333.0,4,2.0,2134.0,30.277378,-98.047895,307000.0,2022-08-03
DRIPPING SPRINGS,TX,78620,17518 VILLAGE DR,505819.0,3,2.0,2069.0,30.277586,-98.048167,478019.0,2021-04-14
DRIPPING SPRINGS,TX,78620,10208 TWIN LAKE LOOP,504000.0,3,2.0,2145.0,30.27994,-98.052343,524063.0,2022-08-18
DRIPPING SPRINGS,TX,78620,10206 TWIN LAKE LOOP,616293.0,3,2.0,2294.0,30.280148,-98.052321,335000.0,2020-05-21
DRIPPING SPRINGS,TX,78620,10204 TWIN LAKE LOOP,558981.0,3,2.0,2206.0,30.28035,-98.052289,573638.0,2021-09-16
DRIPPING SPRINGS,TX,78620,17508 PANORAMA DR,501519.0,3,2.0,1882.0,30.270709,-98.051767,480000.0,2021-06-07
DRIPPING SPRINGS,TX,78620,17616 PANORAMA DR,613346.0,3,2.0,2611.0,30.271008,-98.051548,438750.0,2021-12-17
DRIPPING SPRINGS,TX,78620,1044 SUNSET CANYON DR N,900100.0,3,2.0,2338.0,30.182691,-98.019497,743750.0,2023-01-18
DRIPPING SPRINGS,TX,78620,11234 W CAVE CIR,862330.0,5,3.0,3194.0,30.268067,-98.064049,809000.0,2022-05-19
DRIPPING SPRINGS,TX,78620,10979 W CAVE BLVD,871430.0,3,2.0,2554.0,30.271475,-98.056084,685313.0,2021-07-15
DRIPPING SPRINGS,TX,78620,204 TWIN CREEK CIR,542270.0,3,2.0,1512.0,30.262818,-98.053169,550000.0,2022-07-21
DRIPPING SPRINGS,TX,78620,108 TWIN CREEK CIR,698355.0,3,2.0,2160.0,30.261522,-98.053957,462692.0,2020-02-14
DRIPPING SPRINGS,TX,78620,10626 LAKE PARK DR,597840.0,3,2.0,2261.0,30.272199,-98.05156,395807.0,2020-04-25
DRIPPING SPRINGS,TX,78620,10628 LAKE PARK DR,536251.0,3,2.0,2041.0,30.272244,-98.05135,593750.0,2022-01-13
DRIPPING SPRINGS,TX,78620,17617 PANORAMA DR,641631.0,4,2.0,2844.0,30.271921,-98.051926,770688.0,2023-07-24
DRIPPING SPRINGS,TX,78620,17313 PANORAMA DR,651423.0,3,2.0,2432.0,30.26873,-98.050258,381053.0,2020-04-17
DRIPPING SPRINGS,TX,78620,10706 LAKE BEACH DR,685471.0,3,2.0,2885.0,30.270695,-98.048527,447188.0,2020-03-20
DRIPPING SPRINGS,TX,78620,9903 LITTLE CREEK CIR,464927.0,3,2.0,1388.0,30.279722,-98.043538,440000.0,2021-11-12
DRIPPING SPRINGS,TX,78620,9905 LITTLE CREEK CIR,546758.0,3,2.0,2255.0,30.279843,-98.043185,786719.0,2022-05-11
DRIPPING SPRINGS,TX,78620,17507 DEER CREEK SKYVIEW,563201.0,3,2.0,2126.0,30.278436,-98.047051,643750.0,2021-06-30
DRIPPING SPRINGS,TX,78620,10129 LONGHORN SKWY,621424.0,3,2.0,2523.0,30.279373,-98.049164,468625.0,2021-08-03
DRIPPING SPRINGS,TX,78620,9506 REESE CV,1312919.0,4,4.0,3029.0,30.307198,-98.086719,1434215.0,2020-11-06
DRIPPING SPRINGS,TX,78620,9500 REESE CV,2062723.0,3,2.0,4566.0,30.307814,-98.085784,2521875.0,2023-08-25
DRIPPING SPRINGS,TX,78620,580 SPANISH OAK TRL,2757530.0,6,5.0,5283.0,30.171422,-98.071522,1710625.0,2020-10-08
DRIPPING SPRINGS,TX,78620,17200 LAKE SHORE DR,676568.0,3,3.0,3077.0,30.274165,-98.044869,665000.0,2021-11-09
DRIPPING SPRINGS,TX,78620,10010 LITTLE CREEK CIR,481614.0,3,2.0,1485.0,30.277096,-98.041405,433438.0,2021-02-23
DRIPPING SPRINGS,TX,78620,10927 W CAVE BLVD,904110.0,3,2.0,2549.0,30.275593,-98.062306,724000.0,2023-04-25
DRIPPING SPRINGS,TX,78620,10800 GLEN VIEW CIR,636954.0,3,2.0,2374.0,30.269825,-98.048881,516563.0,2023-03-20
DRIPPING SPRINGS,TX,78620,10012 JANET LOOP,606523.0,3,2.0,2108.0,30.279885,-98.046382,610938.0,2021-05-26
DRIPPING SPRINGS,TX,78620,17702 VILLAGE DR,654692.0,3,2.0,2396.0,30.279012,-98.050287,648000.0,2023-03-22
DRIPPING SPRINGS,TX,78620,17704 VILLAGE DR,579410.0,3,2.0,2210.0,30.279079,-98.0505,590625.0,2022-09-02
DRIPPING SPRINGS,TX,78620,10112 LONGHORN SKWY,568816.0,3,2.0,2089.0,30.279912,-98.050754,632188.0,2022-08-02
DRIPPING SPRINGS,TX,78620,10124 LONGHORN SKWY,575180.0,3,2.0,2280.0,30.279096,-98.049736,550260.0,2021-08-19
DRIPPING SPRINGS,TX,78620,330 MYSTIC CREEK DR,719570.0,3,3.0,1538.0,30.207089,-98.228517,632938.0,2021-03-26
DRIPPING SPRINGS,TX,78620,1025 SUNSET CANYON DR N,907292.0,4,2.0,3143.0,30.204288,-98.019038,865125.0,2023-06-29
DRIPPING SPRINGS,TX,78620,379 QUINN DR,2643100.0,6,7.0,8019.0,30.250799,-98.047776,2000000.0,2022-03-16
DRIPPING SPRINGS,TX,78620,667 BROKEN LANCE,704444.0,5,4.0,3854.0,30.206575,-98.106094,490000.0,2020-02-14
DRIPPING SPRINGS,TX,78620,9805 GRAND SUMMIT BLVD,2741451.0,5,5.0,7773.0,30.312441,-98.101554,2700000.0,2021-06-29
DRIPPING SPRINGS,TX,78620,32080 RANCH ROAD 12,814999.0,3,2.0,1830.0,30.260861,-98.058346,443750.0,2020-02-21
DRIPPING SPRINGS,TX,78620,17404 LAKE WOOD CIR,658810.0,3,3.0,2606.0,30.272278,-98.048743,500625.0,2020-10-10
DRIPPING SPRINGS,TX,78620,17305 LAKE WOOD CIR,562611.0,3,2.0,2151.0,30.272109,-98.047913,400000.0,2020-09-01
DRIPPING SPRINGS,TX,78620,160 BRADY PASS,2050090.0,4,3.0,4242.0,30.184158,-98.022995,1250000.0,2021-10-07
DRIPPING SPRINGS,TX,78620,105 HIGH PLAINS DR,1155955.0,1,3.0,4278.0,30.290221,-98.080433,835000.0,2020-05-22
DRIPPING SPRINGS,TX,78620,136 BLACK HAWK CT,1100150.0,5,4.0,4016.0,30.206532,-98.097843,691499.0,2020-09-24
DRIPPING SPRINGS,TX,78620,2600 MCGREGOR LN,639370.0,4,3.0,2864.0,30.244378,-98.150141,664000.0,2020-07-10
DRIPPING SPRINGS,TX,78620,3600 MCGREGOR LN UNIT B,906150.0,3,2.0,1938.0,30.261652,-98.15437,1120313.0,2022-04-07
DRIPPING SPRINGS,TX,78620,17707 LINKHILL DR,516513.0,3,2.0,2785.0,30.282035,-98.049681,359375.0,2021-03-31
DRIPPING SPRINGS,TX,78620,17702 SLY FOX DR,504798.0,3,2.0,2244.0,30.28076,-98.04934,446250.0,2022-04-21
DRIPPING SPRINGS,TX,78620,17700 SLY FOX DR,515779.0,3,2.0,2545.0,30.280603,-98.049167,623438.0,2023-06-07
DRIPPING SPRINGS,TX,78620,17619 SLY FOX DR,656000.0,4,2.0,3230.0,30.280015,-98.049432,483313.0,2020-09-10
DRIPPING SPRINGS,TX,78620,17609 SLY FOX DR,656000.0,4,2.0,3230.0,30.279475,-98.04839,606251.0,2021-05-21
DRIPPING SPRINGS,TX,78620,17605 SLY FOX DR,563601.0,3,2.0,2649.0,30.27936,-98.048198,529099.0,2023-06-09
DRIPPING SPRINGS,TX,78620,9821 STRATUS DR,769435.0,4,2.0,3802.0,30.280549,-98.04754,685000.0,2022-10-04
DRIPPING SPRINGS,TX,78620,9817 STRATUS DR,680212.0,4,2.0,3440.0,30.28069,-98.047349,478125.0,2021-04-08
DRIPPING SPRINGS,TX,78620,9820 STRATUS DR,675549.0,4,2.0,3230.0,30.280848,-98.048118,608438.0,2021-07-30
DRIPPING SPRINGS,TX,78620,10218 TWIN LAKE LOOP,593042.0,3,2.0,2417.0,30.278764,-98.052277,528438.0,2020-08-19
DRIPPING SPRINGS,TX,78620,17903 LINKHILL DR,701649.0,4,3.0,3592.0,30.283706,-98.051373,650000.0,2021-05-26
DRIPPING SPRINGS,TX,78620,18018 MONTECITO BLVD,935050.0,3,3.0,2656.0,30.274297,-98.060038,907750.0,2023-04-21
DRIPPING SPRINGS,TX,78620,1201 STAGECOACH RANCH LOOP,875700.0,4,3.0,3068.0,30.323723,-98.129464,501500.0,2020-07-01
DRIPPING SPRINGS,TX,78620,17904 LINKVIEW DR,718358.0,4,3.0,3445.0,30.284793,-98.050306,685313.0,2021-08-31
DRIPPING SPRINGS,TX,78620,820 PANORAMA DR,590720.0,4,3.0,2365.0,30.267021,-98.052074,584000.0,2023-11-08
DRIPPING SPRINGS,TX,78620,650 SPANISH OAK TRL,2390820.0,3,3.0,4076.0,30.171102,-98.070107,2334375.0,2023-06-23
DRIPPING SPRINGS,TX,78620,2106 UPPER BRANCH CV,1941150.0,4,3.0,3501.0,30.193297,-98.05521,1800000.0,2021-04-06
DRIPPING SPRINGS,TX,78620,10306 TWIN LAKE CIR,585581.0,3,2.0,2177.0,30.278327,-98.054088,375000.0,2020-09-17
DRIPPING SPRINGS,TX,78620,755 CHERRY BARK LN,1437670.0,5,4.0,3757.0,30.269225,-98.105689,1375000.0,2021-10-20
DRIPPING SPRINGS,TX,78620,10100 TWIN LAKE LOOP,639790.0,4,2.0,2987.0,30.282083,-98.052412,466336.0,2020-09-24
DRIPPING SPRINGS,TX,78620,155 HORSE TRAIL DR,2004010.0,3,4.0,3320.0,30.171249,-98.026753,958956.0,2021-01-07
DRIPPING SPRINGS,TX,78620,17701 LINKWOOD DR,635803.0,4,2.0,3440.0,30.280578,-98.048565,432969.0,2020-02-25
DRIPPING SPRINGS,TX,78620,9906 CIRRUS DR,768018.0,4,3.0,3751.0,30.284892,-98.052502,541500.0,2020-05-01
DRIPPING SPRINGS,TX,78620,17909 LINKVIEW DR,562717.0,4,3.0,2704.0,30.284642,-98.051398,575000.0,2021-07-12
DRIPPING SPRINGS,TX,78620,9904 CIRRUS DR,737846.0,4,2.0,3230.0,30.285278,-98.052415,915000.0,2022-05-06
DRIPPING SPRINGS,TX,78620,164 HERITAGE HOLLOW CV,1044200.0,4,4.0,3897.0,30.214966,-98.08852,808125.0,2022-08-09
DRIPPING SPRINGS,TX,78620,9425 STRATUS DR,1356571.0,4,4.0,5264.0,30.285355,-98.047517,638000.0,2020-07-16
DRIPPING SPRINGS,TX,78620,17601 STRATUS CV,1613248.0,5,4.0,5397.0,30.283456,-98.046414,914224.0,2023-05-04
DRIPPING SPRINGS,TX,78620,17625 STRATUS CV,1431400.0,4,3.0,3944.0,30.284031,-98.045226,1360000.0,2022-08-31
DRIPPING SPRINGS,TX,78620,17633 STRATUS CV,1400600.0,4,3.0,4679.0,30.284057,-98.044691,685313.0,2021-01-14
DRIPPING SPRINGS,TX,78620,17640 STRATUS CV,1466839.0,4,3.0,4619.0,30.284343,-98.044103,587500.0,2020-09-18
DRIPPING SPRINGS,TX,78620,9212 STRATUS DR,1217097.0,4,3.0,3850.0,30.286026,-98.051072,1000000.0,2021-07-08
DRIPPING SPRINGS,TX,78620,9725 STRATUS DR,1410000.0,3,4.0,4631.0,30.280973,-98.04693,1410000.0,2022-05-27
DRIPPING SPRINGS,TX,78620,9424 STRATUS DR,1222607.0,4,3.0,3842.0,30.284469,-98.048298,781250.0,2021-04-12
DRIPPING SPRINGS,TX,78620,9900 CIRRUS DR,882990.0,4,2.0,3820.0,30.285607,-98.052154,506250.0,2023-03-31
DRIPPING SPRINGS,TX,78620,9313 STRATUS DR,1311963.0,4,2.0,4265.0,30.28625,-98.049496,1000000.0,2021-05-13
DRIPPING SPRINGS,TX,78620,9213 STRATUS DR,1000000.0,4,4.0,4108.0,30.286799,-98.050551,625000.0,2022-08-12
DRIPPING SPRINGS,TX,78620,18117 VISTANCIA DR,1581656.0,4,5.0,5269.0,30.287619,-98.04887,926000.0,2020-02-12
DRIPPING SPRINGS,TX,78620,17900 VISTANCIA DR,1726920.0,4,4.0,6285.0,30.286246,-98.052034,707500.0,2020-02-24
DRIPPING SPRINGS,TX,78620,9200 STRATUS DR,955866.0,4,3.0,3370.0,30.28619,-98.051469,625000.0,2021-12-13
DRIPPING SPRINGS,TX,78620,1166 BLUE RIDGE DR,1095370.0,5,4.0,4597.0,30.175378,-98.069418,1157406.0,2021-06-03
DRIPPING SPRINGS,TX,78620,17515 PANORAMA DR,657592.0,3,2.0,2910.0,30.270657,-98.052745,385000.0,2020-04-02
